id,name,latitude,longitude,sector,subsector,assetType,sourceType,pollution_type,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year,source_file,wte_class,waste_type,how_used,energy_generated,needed_hardware,wte_score,wte_confidence,wte_reason,second_best_wte_class,second_best_wte_score,classification_note
1293795,Tamiyah Subdivision,29.45829296050007,30.981243229258432,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,14.43297,9.24354554140108e-08,t of CH4 per MJ,156141060.10898,MJ,11846859.47818,m^2,13.179953758763371,2026,egy_ch4_source.csv,,,,,,,,,,,
1293845,As-Saff Subdivision,29.614410333000023,31.30072625325957,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,14.41453,4.640047281229606e-08,t of CH4 per MJ,310654808.59023,MJ,23980587.62384,m^2,12.954428534578378,2026,egy_ch4_source.csv,,,,,,,,,,,
1293865,Tala Subdivision,30.670383454000103,30.935060048008147,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,14.36433,6.300738754897865e-08,t of CH4 per MJ,227978504.72429,MJ,17434566.07308,m^2,13.076236240619853,2026,egy_ch4_source.csv,,,,,,,,,,,
1293855,Al-Bajur Subdivision,30.414764404500062,31.036228739163164,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,14.27683,6.87692110042946e-08,t of CH4 per MJ,207604970.1822,MJ,15967027.47986,m^2,13.002105147251886,2026,egy_ch4_source.csv,,,,,,,,,,,
1293871,Dayr Mawas Subdivision,27.65480336100009,30.795913837431712,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,14.27441,8.656353961579896e-08,t of CH4 per MJ,164900950.94719,MJ,12516297.57156,m^2,13.174898567599104,2026,egy_ch4_source.csv,,,,,,,,,,,
1293805,Samannud Subdivision,30.942627907000087,31.223899516635118,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,13.97853,6.605077627169898e-08,t of CH4 per MJ,211633091.82771,MJ,16127896.48402,m^2,13.122175730567369,2026,egy_ch4_source.csv,,,,,,,,,,,
1296029,Al-Hamul Subdivision,31.418564797500153,31.075155371240463,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,13.71144,5.5834468524880317e-08,t of CH4 per MJ,245573036.9116,MJ,19510064.89876,m^2,12.586992313244837,2026,egy_ch4_source.csv,,,,,,,,,,,
1293792,Ibshaway Subdivision,29.37671852200006,30.689842901817237,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,13.68355,1.1773028366207613e-07,t of CH4 per MJ,116227954.05196,MJ,8972619.61064,m^2,12.953625484594644,2026,egy_ch4_source.csv,,,,,,,,,,,
1296047,Armant Subdivision,25.62491416900005,32.50968877295152,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,13.52787,1.1866269125191825e-07,t of CH4 per MJ,114002723.66384,MJ,9013769.43272,m^2,12.647619235745026,2026,egy_ch4_source.csv,,,,,,,,,,,
1293817,Ar-Raml 1 Subdivision,31.236943000000107,29.986901576274605,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,13.272189999999998,9.87873029251921e-08,t of CH4 per MJ,134351172.74181002,MJ,10968897.80822,m^2,12.248374913396349,2026,egy_ch4_source.csv,,,,,,,,,,,
1295955,Ihnasiya Subdivision,29.10748157300014,30.94637265959488,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,13.11911,1.1424697480394949e-07,t of CH4 per MJ,114831136.86391,MJ,8659475.79074,m^2,13.260749223030858,2026,egy_ch4_source.csv,,,,,,,,,,,
1293804,Qutur Subdivision,30.97028923150009,30.96992623716514,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,13.10717,6.483976259784259e-08,t of CH4 per MJ,202147100.40342,MJ,15306513.19336,m^2,13.206606746408571,2026,egy_ch4_source.csv,,,,,,,,,,,
1293880,'Ain Schams Subdivision,30.12119102450012,31.33342260661589,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,13.01308,7.478617694955373e-08,t of CH4 per MJ,174003813.68308002,MJ,13346694.43498,m^2,13.03722165295386,2026,egy_ch4_source.csv,,,,,,,,,,,
1293859,Minuf Subdivision,30.459253311000083,30.877584280048197,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,12.89927,6.941161714570442e-08,t of CH4 per MJ,185837335.74342,MJ,14322055.6862,m^2,12.975604886279234,2026,egy_ch4_source.csv,,,,,,,,,,,
1293838,Al-'Ayyat Subdivision,29.56550077200012,31.248536930458677,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,12.8952,6.92926118502949e-08,t of CH4 per MJ,186097762.16633,MJ,14370751.17252,m^2,12.94975884922351,2026,egy_ch4_source.csv,,,,,,,,,,,
1293836,Ad-Duqi Subdivision,30.04189777400012,31.210668372065882,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,12.80332,8.531788436714112e-08,t of CH4 per MJ,150066074.5982,MJ,11518561.63458,m^2,13.028195651415798,2026,egy_ch4_source.csv,,,,,,,,,,,
1293832,Ismailia Subdivision,30.41190338200007,32.1760362763704,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,12.56953,5.3289827731989274e-08,t of CH4 per MJ,235871094.63397,MJ,18463775.41548,m^2,12.77480305767888,2026,egy_ch4_source.csv,,,,,,,,,,,
1293856,Ash-Shuhada Subdivision,30.605423927500112,30.864675272467906,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,12.30828,6.321503330675943e-08,t of CH4 per MJ,194704951.59391,MJ,15017645.80572,m^2,12.965078156241356,2026,egy_ch4_source.csv,,,,,,,,,,,
1296073,Al-Manshah Subdivision,26.462704658000092,31.755455494365272,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,12.27375,8.941117417797327e-08,t of CH4 per MJ,137273110.57977,MJ,10720789.73132,m^2,12.804384193706989,2026,egy_ch4_source.csv,,,,,,,,,,,
1296086,Unorganized in Suhaj Subdivision,26.736674862000143,32.190485488200466,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,12.21741,8.261931614203382e-08,t of CH4 per MJ,147875951.65998,MJ,11525777.40042,m^2,12.830019748133552,2026,egy_ch4_source.csv,,,,,,,,,,,
1296083,Tahta Subdivision,26.783896446500023,31.422544324767394,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,12.21629,9.962568873565153e-08,t of CH4 per MJ,122621887.53761,MJ,9231653.52688,m^2,13.282765344319872,2026,egy_ch4_source.csv,,,,,,,,,,,
1293797,Yusuf as-Sidiq Subdivision,29.341861725000115,30.594932299330488,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,12.18413,1.3009161098425637e-07,t of CH4 per MJ,93658076.0882,MJ,7222748.70492,m^2,12.967096034284271,2026,egy_ch4_source.csv,,,,,,,,,,,
1296075,Dar as-Salam Subdivision,26.27821610200013,32.038424569515485,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,12.15131,7.491585419779824e-08,t of CH4 per MJ,162199445.36596,MJ,12890332.76682,m^2,12.583030112571254,2026,egy_ch4_source.csv,,,,,,,,,,,
1296002,Damietta Subdivision,31.440282918000122,31.900465461336367,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,12.12997,5.2499698896534105e-08,t of CH4 per MJ,231048372.75173,MJ,18869157.56858,m^2,12.244763546649292,2026,egy_ch4_source.csv,,,,,,,,,,,
1293837,Al-'Ajuzah Subdivision,30.058871269500084,31.20492370664865,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,12.12828,9.431283507220407e-08,t of CH4 per MJ,128596282.68745,MJ,9870613.59364,m^2,13.028195407255058,2026,egy_ch4_source.csv,,,,,,,,,,,
1295958,Nasir Bush Subdivision,29.190093040000136,31.090188588290545,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,12.105,8.48325116399965e-08,t of CH4 per MJ,142692934.18271,MJ,10924531.64238,m^2,13.061698098722625,2026,egy_ch4_source.csv,,,,,,,,,,,
1296069,Akhmim Subdivision,26.55109787000009,31.716093702669074,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,12.064979999999998,7.840023861911854e-08,t of CH4 per MJ,153889582.64034998,MJ,12000046.8934,m^2,12.824081772962812,2026,egy_ch4_source.csv,,,,,,,,,,,
1293901,Az-Zaytun Subdivision,30.100369454000116,31.300838684444493,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,12.02406,7.86664916793911e-08,t of CH4 per MJ,152848560.33754,MJ,11732135.86776,m^2,13.028195552829304,2026,egy_ch4_source.csv,,,,,,,,,,,
1295837,Kafr Saqr Subdivision,30.8331594470001,31.676361561245354,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,12.00335,6.757614323968028e-08,t of CH4 per MJ,177627035.58601,MJ,13645371.82232,m^2,13.017383322267705,2026,egy_ch4_source.csv,,,,,,,,,,,
1295900,Abu Tij Subdivision,27.043292938000057,31.285803385328347,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,11.95055,1.204077643773718e-07,t of CH4 per MJ,99250659.30587,MJ,7451390.43592,m^2,13.319750207615558,2026,egy_ch4_source.csv,,,,,,,,,,,
1295821,Awlad Saqr Subdivision,30.966275216000188,31.774763741832302,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,11.77984,6.068542534843699e-08,t of CH4 per MJ,194113165.26767,MJ,14877257.5301,m^2,13.047644357499085,2026,egy_ch4_source.csv,,,,,,,,,,,
1293750,Al-Manzilah Subdivision,31.159845352000076,31.93783236132213,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,11.71851,8.293486618743264e-08,t of CH4 per MJ,141297750.13462,MJ,11233751.68566,m^2,12.57796630087418,2026,egy_ch4_source.csv,,,,,,,,,,,
1295897,Abnub Subdivision,27.29585156200008,31.10473852155732,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,11.60924,9.533403890031124e-08,t of CH4 per MJ,121774343.49697,MJ,9100389.28608,m^2,13.381223557462164,2026,egy_ch4_source.csv,,,,,,,,,,,
1295861,Aswan Subdivision,23.971346896000057,32.83198836091364,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,11.56117,5.03145335983522e-08,t of CH4 per MJ,229777942.33948,MJ,19895942.45262,m^2,11.548985070029778,2026,egy_ch4_source.csv,,,,,,,,,,,
1296013,Kafr Sa'd Subdivision,31.35986995800007,31.602206571598984,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,11.51786,7.32163490078549e-08,t of CH4 per MJ,157312678.87674,MJ,12447206.8159,m^2,12.638391986529024,2026,egy_ch4_source.csv,,,,,,,,,,,
1293755,Dikirnis Subdivision,31.0925903320001,31.780801041490456,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,11.4962,7.780167915326542e-08,t of CH4 per MJ,147762877.67971,MJ,11292264.59388,m^2,13.08531840103996,2026,egy_ch4_source.csv,,,,,,,,,,,
1295849,Unorganized in Ash Sharqiyah Subdivision,30.324924469000052,31.719508916830783,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,11.34169,2.179983260816849e-08,t of CH4 per MJ,520265004.04183,MJ,40510151.54568,m^2,12.842830357106156,2026,egy_ch4_source.csv,,,,,,,,,,,
1293935,Tibah Police Dept. Subdivision,25.74064353900016,32.70090257897172,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,11.18707,4.491630245626914e-07,t of CH4 per MJ,24906480.24933,MJ,1977065.60202,m^2,12.597700462687046,2026,egy_ch4_source.csv,,,,,,,,,,,
1293748,Al-Mansurah 1 Subdivision,31.02951908100013,31.37252579825051,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,11.12085,7.329374552232191e-08,t of CH4 per MJ,151729863.45217,MJ,11564519.91676,m^2,13.120290729256642,2026,egy_ch4_source.csv,,,,,,,,,,,
1293869,Al-Minya City Subdivision,28.095967293000147,30.745728966677305,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,11.0926,9.244237009952495e-08,t of CH4 per MJ,119994759.84938,MJ,9082921.90244,m^2,13.211030672535571,2026,egy_ch4_source.csv,,,,,,,,,,,
1293893,Ancient Cairo Subdivision,30.008258819000105,31.239958222094927,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,10.88419,7.793094450107377e-08,t of CH4 per MJ,139664546.21694,MJ,10720175.8274,m^2,13.028195476045031,2026,egy_ch4_source.csv,,,,,,,,,,,
1293802,Basyun Subdivision,30.944911002500103,30.838977190211708,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,10.85484,7.297651526960219e-08,t of CH4 per MJ,148744290.67897,MJ,11216391.78688,m^2,13.26133158552456,2026,egy_ch4_source.csv,,,,,,,,,,,
1295834,Hihya Subdivision,30.64872360250007,31.617860848111118,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,10.814240000000002,7.189296962216542e-08,t of CH4 per MJ,150421384.13303,MJ,11577760.29006,m^2,12.992269693316516,2026,egy_ch4_source.csv,,,,,,,,,,,
1293875,Matay Subdivision,28.433135954000107,30.707745305379852,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,10.78189,1.0034825868933652e-07,t of CH4 per MJ,107444714.44571,MJ,8112936.88146,m^2,13.243627556285672,2026,egy_ch4_source.csv,,,,,,,,,,,
1296035,Mutubis Subdivision,31.361044915000125,30.549224306414743,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,10.73714,9.099830127671797e-08,t of CH4 per MJ,117992752.05533,MJ,9328015.69428,m^2,12.649287471469837,2026,egy_ch4_source.csv,,,,,,,,,,,
1293786,Shubra Khit Subdivision,31.004402161500167,30.673196315601594,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,10.60209,7.941343197304732e-08,t of CH4 per MJ,133504997.03373,MJ,10039502.81908,m^2,13.297968977109578,2026,egy_ch4_source.csv,,,,,,,,,,,
1293846,Atfih Subdivision,29.33806204600014,31.248666860919304,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,10.56713,5.984927150530678e-08,t of CH4 per MJ,176562383.03691,MJ,13689419.44448,m^2,12.897726141929668,2026,egy_ch4_source.csv,,,,,,,,,,,
1296031,Biyala Subdivision,31.320732116500125,31.247750386992163,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,10.50307,6.75011935315852e-08,t of CH4 per MJ,155598285.75602,MJ,12043923.12856,m^2,12.919236040874974,2026,egy_ch4_source.csv,,,,,,,,,,,
1295895,Unorganized in Aswan Subdivision,23.564518191000047,32.64802103704989,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,10.45081,3.913149587985818e-08,t of CH4 per MJ,267069013.46389,MJ,22990182.3032,m^2,11.616654880840883,2026,egy_ch4_source.csv,,,,,,,,,,,
1293889,Al-Matariyah Subdivision,30.12223625250001,31.302494832338457,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,10.43827,8.430533645407922e-08,t of CH4 per MJ,123815056.54373,MJ,9496935.64852,m^2,13.03736922372695,2026,egy_ch4_source.csv,,,,,,,,,,,
1293858,Birkat as-Sab' Subdivision,30.6566820140001,31.100426063052467,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,10.42897,6.357337017049544e-08,t of CH4 per MJ,164046203.18273002,MJ,12565423.46838,m^2,13.055366068285776,2026,egy_ch4_source.csv,,,,,,,,,,,
1296054,Qina Subdivision,26.089664404000043,32.76558121657129,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,10.42347,4.298266272305248e-08,t of CH4 per MJ,242504054.8828,MJ,19312133.26766,m^2,12.55708271695163,2026,egy_ch4_source.csv,,,,,,,,,,,
1293758,Minyat an-Nasr Subdivision,31.15171718550014,31.708717537128848,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,10.35395,8.11216425021386e-08,t of CH4 per MJ,127634866.36414,MJ,9832595.27222,m^2,12.980791218443253,2026,egy_ch4_source.csv,,,,,,,,,,,
1293867,Al-'Idwah Subdivision,28.696464460000186,30.738781586082183,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,10.31967,9.670041415287677e-08,t of CH4 per MJ,106717950.38732,MJ,8210205.09218,m^2,12.998207619559468,2026,egy_ch4_source.csv,,,,,,,,,,,
1296050,Isna Subdivision,25.367318722000107,32.5253546736483,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,10.2117,6.261565295355575e-08,t of CH4 per MJ,163085419.03371,MJ,13208740.05796,m^2,12.34678086767478,2026,egy_ch4_source.csv,,,,,,,,,,,
1293828,Al-Qantarah Subdivision,30.76511001550014,32.24856129900236,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,10.08487,3.9039335717447184e-08,t of CH4 per MJ,258325860.69063,MJ,19998844.30418,m^2,12.917039442956051,2026,egy_ch4_source.csv,,,,,,,,,,,
1296051,Naj' Hammadi Subdivision,26.06860065450013,32.286155854555204,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,10.03493,4.6149312818985065e-08,t of CH4 per MJ,217444841.25605,MJ,16605334.82372,m^2,13.094878457099188,2026,egy_ch4_source.csv,,,,,,,,,,,
1293775,Al-Mahmudiyah Subdivision,31.19335937450012,30.490099981724597,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,10.00093,9.425715363748616e-08,t of CH4 per MJ,106102609.87154,MJ,8159597.507,m^2,13.003412212491622,2026,egy_ch4_source.csv,,,,,,,,,,,
1293819,Bab Sharqi Subdivision,31.205626488000064,29.920887292534672,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,9.95484,9.862259703553593e-08,t of CH4 per MJ,100938733.10204,MJ,8240989.59458,m^2,12.248375264109807,2026,egy_ch4_source.csv,,,,,,,,,,,
1295919,Asyut 2 Subdivision,27.1933898930001,31.180932342256476,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,9.86813,1.0262074086602665e-07,t of CH4 per MJ,96161165.05028,MJ,7185345.07584,m^2,13.38295712110087,2026,egy_ch4_source.csv,,,,,,,,,,,
1296042,Marsa Matruh Subdivision,30.016457586500138,26.99640383744087,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,9.76579,3.4063052523627366e-08,t of CH4 per MJ,286697441.25915,MJ,22457544.58776,m^2,12.766197129823723,2026,egy_ch4_source.csv,,,,,,,,,,,
1293942,Al-Arb'in Subdivision,29.974823952500138,32.535125790594975,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,9.61896,3.8223368041505874e-08,t of CH4 per MJ,251651293.24959,MJ,20272541.42026,m^2,12.413406293406034,2026,egy_ch4_source.csv,,,,,,,,,,,
1295961,Sumusta al-Waqf Subdivision,28.944958770500026,30.8633252108024,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,9.57023,1.1988122373050874e-07,t of CH4 per MJ,79830933.50393,MJ,6057354.67766,m^2,13.179174367707535,2026,egy_ch4_source.csv,,,,,,,,,,,
1293785,Rosetta Subdivision,31.356676779000114,30.40611298014046,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,9.56183,8.34806235924239e-08,t of CH4 per MJ,114539513.34484,MJ,9102076.1633,m^2,12.583888696368934,2026,egy_ch4_source.csv,,,,,,,,,,,
1296077,Juhaynah al-Gharbiyah Subdivision,26.68806204550006,31.471029733376227,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,9.37105,1.0945075352006613e-07,t of CH4 per MJ,85618871.48892,MJ,6445909.88914,m^2,13.28266652209485,2026,egy_ch4_source.csv,,,,,,,,,,,
1296045,Abu Tisht Subdivision,26.132695269000095,32.09052808516667,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,9.30182,5.0976547508779444e-08,t of CH4 per MJ,182472537.95283,MJ,14288958.67794,m^2,12.770177454186369,2026,egy_ch4_source.csv,,,,,,,,,,,
1293780,Hawsh 'Isa Subdivision,30.894355774500035,30.344056102374452,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,9.18893,7.8408847696433e-08,t of CH4 per MJ,117192514.23737,MJ,8761247.58602,m^2,13.376235871289584,2026,egy_ch4_source.csv,,,,,,,,,,,
1293761,Nabaruh Subdivision,31.12899875700012,31.29385434546731,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,9.16776,7.431236369696534e-08,t of CH4 per MJ,123367896.591,MJ,9409451.69318,m^2,13.111061155711912,2026,egy_ch4_source.csv,,,,,,,,,,,
1293822,Muharam Bik Subdivision,31.184834480000088,29.935142758056642,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,9.03002,9.809257779432087e-08,t of CH4 per MJ,92056098.46378,MJ,7515780.39118,m^2,12.248375241486654,2026,egy_ch4_source.csv,,,,,,,,,,,
1293778,Badr Subdivision,30.55210685700007,30.671959016451517,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,8.86262,4.056975760128095e-08,t of CH4 per MJ,218453856.3701,MJ,16870739.20048,m^2,12.948683147439365,2026,egy_ch4_source.csv,,,,,,,,,,,
1293807,Tanta 1 Subdivision,30.79293155700006,31.01110493394112,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,8.81693,6.844845220463709e-08,t of CH4 per MJ,128811239.93338,MJ,9851677.98804,m^2,13.075055852389578,2026,egy_ch4_source.csv,,,,,,,,,,,
1296036,Qallin Subdivision,31.092580795500087,30.817300697147317,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,8.71682,7.887927551666235e-08,t of CH4 per MJ,110508367.91926,MJ,8345216.04654,m^2,13.242121869939814,2026,egy_ch4_source.csv,,,,,,,,,,,
1293894,As-Sajil Subdivision,30.092228890000147,31.246080460332585,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,8.56401,9.018573262824687e-08,t of CH4 per MJ,94959698.72864,MJ,7288783.71098,m^2,13.028195443032615,2026,egy_ch4_source.csv,,,,,,,,,,,
1296010,Faraskur Subdivision,31.3149528510001,31.745734620751755,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,8.56016,8.900721952483393e-08,t of CH4 per MJ,96173771.58503,MJ,7434328.54486,m^2,12.936443554344033,2026,egy_ch4_source.csv,,,,,,,,,,,
1293800,Al-Mahallah al-Kubra 2 Subdivision,30.97362136900017,31.15476492727502,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,8.44548,8.180413708865865e-08,t of CH4 per MJ,103240255.32898,MJ,7861329.31184,m^2,13.13267149023883,2026,egy_ch4_source.csv,,,,,,,,,,,
1293749,Al-Mansurah 2 Subdivision,31.05238819200013,31.418323338848147,buildings,residential-onsite-fuel-usage,,gadm-aggregation,ch4,8.38018,7.009242449408631e-08,t of CH4 per MJ,119558997.4307,MJ,9116827.50534,m^2,13.114101079643186,2026,egy_ch4_source.csv,,,,,,,,,,,
